test loss, test acc, exec time: [0.41326168179512024, 0.10117647051811218, '00:49:15']
test loss, test acc, exec time: [0.4132617115974426, 0.09852941334247589, '00:49:46']
test loss, test acc, exec time: [0.4132617115974426, 0.10352940857410431, '00:49:09']
test loss, test acc, exec time: [0.41326168179512024, 0.10241176187992096, '00:49:05']
test loss, test acc, exec time: [0.4132617115974426, 0.100352942943573, '00:50:17']
test loss, test acc, exec time: [0.41326168179512024, 0.09847059100866318, '00:48:56']
test loss, test acc, exec time: [0.4132617115974426, 0.10199999809265137, '00:52:07']
test loss, test acc, exec time: [0.41326168179512024, 0.09917647391557693, '00:52:11']
test loss, test acc, exec time: [0.41326168179512024, 0.10129411518573761, '00:52:44']
test loss, test acc, exec time: [0.4132620394229889, 0.10094117373228073, '00:52:55']
